id_ligne	id_train	latitude	longitude	ligne
634	1	49.02292652502832	2.144093057933043	H
635	1	49.023015281299166	2.143931358634076	H
636	1	49.02314790122819	2.14365052418586	H
637	1	49.02346250221321	2.143031225952273	H
638	1	49.02362291375591	2.142701050689537	H
639	1	49.023781525952856	2.142370881211854	H
640	1	49.024484159309	2.140962391049982	H
641	1	49.02507116502448	2.139784055706185	H
642	1	49.02514465122608	2.139636077743041	H
643	1	49.02539647268119	2.139127744838577	H
644	1	49.025859777794096	2.138190538823779	H
645	1	49.026116086363196	2.137680805934782	H
646	1	49.02629804802424	2.137340936435869	H
647	1	49.026359003482526	2.137228556776113	H
648	1	49.0264621191432	2.137055835991663	H
649	1	49.026732002166625	2.136598001860148	H
650	1	49.026918517369154	2.136292293463325	H
651	1	49.027151735951755	2.135953572336817	H
652	1	49.02716608804017	2.135933000988131	H
653	1	49.0274549435008	2.13552704267224	H
654	1	49.02758234843338	2.1353610539308	H
655	1	49.02762452284703	2.13530891614649	H
656	1	49.02774923515912	2.135145673271377	H
657	1	49.02808663873572	2.134734036963733	H
658	1	49.028443838391745	2.134330518977245	H
659	1	49.029505862689064	2.133111242287299	H
660	1	49.0300592024213	2.132522779267561	H
661	1	49.03057486469937	2.131989640429895	H
662	1	49.03091147886997	2.131621876457729	H
663	1	49.031256975300835	2.131232357216787	H
664	1	49.031703991328236	2.130733854692105	H
665	1	49.032277444832744	2.13009097662359	H
666	1	49.032904355484284	2.129407148815588	H
667	1	49.03321072246353	2.129093756160098	H
668	1	49.03398763535105	2.128263873923673	H
669	1	49.213790802618604	2.417033174921132	H
670	1	49.214244952788896	2.418183682717492	H
671	1	49.21511380840723	2.420382091812251	H
672	1	49.2156468140097	2.421733388512731	H
673	1	49.21604830059117	2.422618526559752	H
674	1	49.21636293609621	2.423250464186155	H
675	1	49.21684019614283	2.424065790030203	H
676	1	49.21727875256613	2.424747205065727	H
677	1	49.217676193459546	2.425287471006325	H
678	1	49.21798965556811	2.425676164812244	H
679	1	49.218312526545986	2.426042969886625	H
680	1	49.21861140360739	2.426366471423004	H
681	1	49.21921241131682	2.426948084172429	H
682	1	49.21987867163599	2.427496305026463	H
683	1	49.22109155077123	2.428326073316536	H
684	1	49.22238397222626	2.429198755553655	H
685	1	49.22507730257285	2.431016036858154	H
686	1	49.22669756257892	2.432105930918565	H
687	1	49.22722026117947	2.432481541082996	H
688	1	49.22855215456736	2.433458460389985	H
689	1	49.229696013271145	2.434412061678759	H
690	1	49.230988438933124	2.435600173175669	H
691	1	49.23306929553699	2.437535278671557	H
692	1	49.234720087980264	2.439068370695489	H
693	1	49.237816179769666	2.441948163971849	H
694	1	49.24184610421019	2.445668379898268	H
695	1	49.24483689607519	2.44844835949287	H
696	1	49.04516945935585	2.322917846227109	H
697	1	49.05036329132585	2.320958012205755	H
698	1	49.050698758889745	2.320831206037497	H
699	1	49.05101043640542	2.320718886612012	H
700	1	49.05126977319921	2.320646403158674	H
701	1	49.05151959658544	2.320602880734363	H
702	1	49.05185507823494	2.320562950823169	H
703	1	49.05218342255317	2.320544741683039	H
704	1	49.06084656169283	2.320451368667623	H
705	1	49.06196960358979	2.320429271828572	H
706	1	49.062657228632126	2.320418181969663	H
707	1	49.062997476899184	2.320439792809436	H
708	1	49.06344242000668	2.320493957369586	H
709	1	49.06372794850372	2.32056265988367	H
710	1	49.064039656858505	2.32067118654574	H
711	1	49.064320437853944	2.320808688650253	H
712	1	49.0645869453386	2.320971545263676	H
713	1	49.0648605969389	2.321170609771252	H
714	1	49.065167565249055	2.321427604820848	H
715	1	49.06540315046977	2.321662895628199	H
716	1	49.0656220816823	2.321909058051313	H
717	1	49.065831498810795	2.322184194740665	H
718	1	49.06600046288811	2.322437617990567	H
719	1	49.066100414703456	2.3225932944537	H
720	1	49.066267003356046	2.322879310694303	H
721	1	49.06628869677683	2.322920457193825	H
722	1	49.09840026155663	2.361270555241057	H
723	1	49.0995631491105	2.362062590776778	H
724	1	49.10067174787365	2.362824110582927	H
725	1	49.1009738759927	2.36302719039292	H
726	1	49.10159240249265	2.363458734315034	H
727	1	49.10186122345362	2.363643684749181	H
728	1	49.10254874572993	2.364086153341926	H
729	1	49.10281567030555	2.36423849673914	H
730	1	49.103115431069234	2.364384338418486	H
731	1	49.1034080592495	2.364504085955836	H
732	1	49.1036564436814	2.364578150812804	H
733	1	49.10391196952126	2.364637000765388	H
734	1	49.104146084881464	2.364676269162892	H
735	1	49.1043559351172	2.364704653762687	H
736	1	49.10457292812392	2.364713473413738	H
737	1	49.10503832899257	2.364694166146041	H
738	1	49.10530672708382	2.364650829736394	H
739	1	49.10555228978513	2.364585736554954	H
740	1	49.105902078306784	2.364470689629909	H
741	1	49.107558258459306	2.363760567705506	H
742	1	49.108082239814344	2.363534704893293	H
743	1	49.10959992717757	2.362861414029594	H
744	1	49.10996399378547	2.362733307733037	H
745	1	49.110206697092764	2.362676894709397	H
746	1	49.11043512282161	2.362633522758999	H
747	1	49.11063356434721	2.362609704593121	H
748	1	49.11093764345305	2.362601165096047	H
749	1	49.11116233039572	2.36263244696275	H
750	1	49.1113565661496	2.362662684569032	H
751	1	49.11154180734922	2.362702506731108	H
752	1	49.11171452823682	2.362743041910456	H
753	1	49.111937460803105	2.362817781896	H
754	1	49.112137979997755	2.362897338387295	H
755	1	49.112460780219166	2.363066002338962	H
756	1	49.112690061655805	2.36320859107214	H
757	1	49.112895061160295	2.363359387763146	H
758	1	49.11311803739646	2.363545811998252	H
759	1	49.113394951044384	2.363813090931221	H
760	1	49.113637689896386	2.364085833801011	H
761	1	49.11385614631484	2.364366785601949	H
762	1	49.11404852823069	2.364625805889735	H
763	1	49.11431102465085	2.364998572180839	H
764	1	49.11453665973088	2.365331593911791	H
765	1	49.11485129850737	2.365757824856042	H
766	1	49.11535471098967	2.366466382942405	H
767	1	49.11654130870609	2.368132993855112	H
768	1	49.116627881584776	2.368253547610189	H
769	1	49.11902264538447	2.399724852518911	H
770	1	49.119024825906294	2.40008734999755	H
771	1	49.11901508132705	2.400500579906066	H
772	1	49.118993460643274	2.400873920669871	H
773	1	49.11893606302187	2.401399461678388	H
774	1	49.118888257092244	2.401790892200709	H
775	1	49.11883333204661	2.402146062795226	H
776	1	49.11874980420502	2.40258819233905	H
777	1	49.11866154073457	2.402986816247692	H
778	1	49.11856137479275	2.403394980924829	H
779	1	49.118446946027554	2.403776755699988	H
780	1	49.11797964306449	2.405400062315581	H
781	1	49.117342136048556	2.407632141340071	H
782	1	49.11687801629646	2.409232999447282	H
783	1	49.116763555677	2.409634239450426	H
784	1	49.116188879724966	2.411650242876779	H
785	1	49.116002870328316	2.412298786824015	H
786	1	49.11585259387338	2.412874885408582	H
787	1	49.11575951653203	2.413302456566346	H
788	1	49.115689879090716	2.4137055537204	H
789	1	49.115652732273006	2.414119223945466	H
790	1	49.11563266635826	2.414538400083871	H
791	1	49.11564045987061	2.414982279602019	H
792	1	49.11566269067141	2.4153508336342	H
793	1	49.11570824620966	2.415800253071774	H
794	1	49.11578134186759	2.416213128094022	H
795	1	49.115876210690686	2.416651869174906	H
796	1	49.115975888513844	2.417018127179638	H
797	1	49.11609697582308	2.417388044219841	H
798	1	49.11622758914512	2.417743480455973	H
799	1	49.11646745432825	2.418378205353223	H
800	1	49.11713213054988	2.420107032801723	H
801	1	49.136000563670855	2.242677776778168	H
802	1	49.13557038160246	2.241404282416625	H
803	1	49.13538647061148	2.240852323823804	H
804	1	49.1350700299017	2.239903183445893	H
805	1	49.135013232821144	2.239733353511173	H
806	1	49.13476079362627	2.238975968880641	H
807	1	49.13385738472325	2.23626698026539	H
808	1	49.13378615554858	2.236053332870124	H
809	1	49.133403859502664	2.234913897603342	H
810	1	49.1328628522749	2.233299268950995	H
811	1	49.13251839418489	2.232265317849512	H
812	1	49.13189889248111	2.230411092950835	H
813	1	49.13107917346851	2.227976310400957	H
814	1	49.13013223842085	2.225163674043915	H
815	1	49.12987879814091	2.224399589170243	H
816	1	49.129602797590316	2.223561565325183	H
817	1	49.129311529530796	2.222749622606445	H
818	1	49.129003246247365	2.222014466740056	H
819	1	49.128744597136425	2.22145734679115	H
820	1	49.12788668079425	2.219669739220031	H
821	1	49.12733872724714	2.218502185456426	H
822	1	49.12660152392988	2.216959664985113	H
823	1	49.126416768196464	2.21657232880148	H
824	1	49.12606711053669	2.215867501979152	H
825	1	49.125968905268905	2.215692350594533	H
826	1	49.125669780108964	2.215155950925862	H
827	1	49.12536981606386	2.21467847964165	H
828	1	49.12525363256413	2.214511599403723	H
829	1	49.1250807024772	2.214258536460963	H
830	1	49.124787143400575	2.213887936254705	H
831	1	49.12457282839538	2.213618539565318	H
832	1	49.12408032579274	2.213059357801465	H
833	1	49.123471812647644	2.212499109566168	H
834	1	49.123241403134145	2.212317456009334	H
835	1	49.122822882977985	2.211986931907959	H
836	1	49.12212366565627	2.211543402886758	H
837	1	49.12154062953303	2.211261266494421	H
838	1	49.121446155016514	2.211214921604879	H
839	1	49.12114608458599	2.211086443078508	H
840	1	49.12083980225441	2.210991765668457	H
841	1	49.120333400792994	2.210890299210121	H
842	1	49.11956708635515	2.210767574732577	H
843	1	49.11856695191345	2.210635861786001	H
844	1	49.11749218228519	2.210508455064669	H
845	1	49.116423689102426	2.210364598647381	H
846	1	49.11560611890839	2.210244763764671	H
847	1	49.11499084353843	2.210087426728597	H
848	1	49.11478396916487	2.210019869292197	H
849	1	49.16677503888786	2.362303528565357	H
850	1	49.16643696454539	2.362074335113662	H
851	1	49.16507027642735	2.361145248304282	H
852	1	49.16417832368099	2.360559262285351	H
853	1	49.163985907809426	2.36042615428348	H
854	1	49.16306158797998	2.35979218454468	H
855	1	49.16219573077907	2.359085588562511	H
856	1	49.16172100304209	2.358634238179042	H
857	1	49.161198634395326	2.358060837577972	H
858	1	49.16078595969512	2.357571138925571	H
859	1	49.16061153832465	2.357364013773478	H
860	1	49.160149425750596	2.356726217456315	H
861	1	49.15992197056465	2.356373729826281	H
862	1	49.159722384589195	2.356066507421358	H
863	1	49.159355583247304	2.35545482259265	H
864	1	49.159075995746015	2.354918592556862	H
865	1	49.15873886956775	2.354271284751071	H
866	1	49.15848356148674	2.353700796897448	H
867	1	49.15843052385949	2.353569148969973	H
868	1	49.1581644309781	2.352925995959269	H
869	1	49.158097908243064	2.352762808685056	H
870	1	49.15770597396676	2.35165207152717	H
871	1	49.157489339368894	2.350937654292909	H
872	1	49.157467767054705	2.350855380406839	H
873	1	49.157352711221165	2.350427560239148	H
874	1	49.15730237473514	2.350238332465005	H
875	1	49.15711721189999	2.349462234237527	H
876	1	49.15696531172438	2.34874236608105	H
877	1	49.156844874392334	2.348089693506714	H
878	1	49.156790058399814	2.347679721029882	H
879	1	49.156639980721366	2.346540308926389	H
880	1	49.15659235994793	2.346041220522346	H
881	1	49.156434239154926	2.343873498391758	H
882	1	49.15641087861607	2.343522496725692	H
883	1	49.156157436585964	2.339776666408477	H
884	1	49.156091809881616	2.338804565435459	H
885	1	49.156003695302005	2.337495183825846	H
886	1	49.15593804856201	2.336527202450748	H
887	1	49.15590657160295	2.336077490970534	H
888	1	49.155568308952645	2.33128287848824	H
889	1	49.15552601337717	2.330709777837646	H
890	1	49.1552361386638	2.326469136718663	H
891	1	49.15518985807007	2.325754000363327	H
892	1	49.15516138720328	2.325307868796063	H
893	1	49.15514482523872	2.325101171958835	H
894	1	49.1551273595977	2.324827510226672	H
895	1	49.068530234291394	2.327669570460789	H
896	1	49.068727747432725	2.328038899836223	H
897	1	49.068925257569006	2.328379264756656	H
898	1	49.0691180056051	2.328676176403118	H
899	1	49.069344064085655	2.328983949716982	H
900	1	49.069508250622974	2.329179472928231	H
901	1	49.06966767849719	2.329360515503158	H
902	1	49.069867555153024	2.329570522942775	H
903	1	49.07010312352092	2.329791390118977	H
904	1	49.07040531472719	2.330052085913147	H
905	1	49.071992399412466	2.331366468790296	H
906	1	49.07227555103381	2.331598215740877	H
907	1	49.07257059767174	2.331797367797573	H
908	1	49.072883501603904	2.331974874701607	H
909	1	49.07312499356401	2.332072550278712	H
910	1	49.07337244743825	2.332152201816522	H
911	1	49.07362703856168	2.332210122745444	H
912	1	49.07392445660174	2.332253554719168	H
913	1	49.0742742187804	2.332268008349061	H
914	1	49.07455259992983	2.332249873440239	H
915	1	49.074873808064055	2.332199141035724	H
916	1	49.07520691064556	2.332104944450692	H
917	1	49.075473391157004	2.332003508792088	H
918	1	49.075706560785385	2.331891212154573	H
919	1	49.07596827962232	2.331731827631216	H
920	1	49.07617051696839	2.331586934681513	H
921	1	49.07641081994344	2.331402195507324	H
922	1	49.076653500918724	2.331173993251632	H
923	1	49.07686049190005	2.330956659677541	H
924	1	49.07707223786571	2.330703102629792	H
925	1	49.077298258703266	2.33040245962997	H
926	1	49.07753141130409	2.330032994790309	H
927	1	49.077721736136546	2.329685266863023	H
928	1	49.077902541083986	2.329304938153184	H
929	1	49.07808096427968	2.328913740944432	H
930	1	49.078663795745	2.327544539625986	H
931	1	49.07890881913605	2.326972218059813	H
932	1	49.07911578167758	2.326526667687847	H
933	1	49.07930847391466	2.326157181911759	H
934	1	49.07953923113896	2.325769572659676	H
935	1	49.07976761481233	2.325439914253079	H
936	1	49.08005547807914	2.325092128031763	H
937	1	49.08035286402604	2.324795044868954	H
938	1	49.08062646103632	2.324555917373286	H
939	1	49.08088340859254	2.324367503040596	H
940	1	49.081137979456514	2.324208063182895	H
941	1	49.08138065728538	2.324084847082167	H
942	1	49.0816875765374	2.323961613812705	H
943	1	49.08200639682589	2.32387097522335	H
944	1	49.08230618552252	2.323809316133888	H
945	1	49.08262263257065	2.323773011066654	H
946	1	49.082896255375104	2.323776560397654	H
947	1	49.083167502789316	2.323809089985612	H
948	1	49.08341495947014	2.323859736651423	H
949	1	49.08379328584437	2.323968307335626	H
950	1	49.08488305642393	2.324304910881322	H
951	1	49.08518999833651	2.324384526902925	H
952	1	49.085466005884946	2.324438794128031	H
953	1	49.08569918243553	2.324456849662572	H
954	1	49.085994218849	2.324449529474076	H
955	1	49.08631066699541	2.324420468931486	H
956	1	49.086591420447625	2.324358816301413	H
957	1	49.0868983433811	2.324260928579595	H
958	1	49.08717433250205	2.324141313024478	H
959	1	49.08747648884729	2.323978216497335	H
960	1	49.087745333518235	2.323797014644475	H
961	1	49.08807364956654	2.323532472532622	H
962	1	49.088328208321485	2.323286061206933	H
963	1	49.08857086875347	2.323017914702043	H
964	1	49.088853964105276	2.322659186377886	H
965	1	49.08908947224134	2.322300466766626	H
966	1	49.08930832011938	2.321909144200668	H
967	1	49.089486720973184	2.321543189002131	H
968	1	49.089667494688186	2.321130136024855	H
969	1	49.08991723501732	2.320496066400167	H
970	1	49.090140805885056	2.319909095900716	H
971	1	49.090316810457416	2.319470672121568	H
972	1	49.090509471986266	2.319053977121199	H
973	1	49.09070451839177	2.318680751811855	H
974	1	49.090925736827025	2.318314760308707	H
975	1	49.091154099928026	2.317992236460334	H
976	1	49.091411014533506	2.317676946315406	H
977	1	49.091696483810274	2.317383377388298	H
978	1	49.09197006503892	2.317136908957664	H
979	1	49.092300749840845	2.316897659499486	H
980	1	49.09260765029368	2.316705517562842	H
981	1	49.09317863342443	2.316393703437106	H
982	1	49.093961351360136	2.315944115231109	H
983	1	49.094253973878395	2.315755587894449	H
984	1	49.094432398461436	2.315617833207036	H
985	1	49.094796374412866	2.315291592622151	H
986	1	49.09507707778331	2.314990745456496	H
987	1	49.09536966231126	2.314613802878118	H
988	1	49.095688398680046	2.314135393244986	H
989	1	49.095897702835295	2.313754856675624	H
990	1	49.09609985460976	2.31330910213533	H
991	1	49.096287721428446	2.312827117190319	H
992	1	49.09642324709347	2.312374142862541	H
993	1	49.096544496175255	2.311924795135437	H
994	1	49.096658594511254	2.311431969449967	H
995	1	49.09681069842082	2.310663748524727	H
996	1	49.096917645844826	2.310134687678267	H
997	1	49.097041244852285	2.309601992084955	H
998	1	49.097174369636534	2.309112768342545	H
999	1	49.097331291268596	2.308648892987908	H
1000	1	49.09749536252498	2.308235735716148	H
1001	1	49.09769512010498	2.307815309184519	H
1002	1	49.09791391895496	2.307423853696543	H
1003	1	49.09815175536804	2.307054125715642	H
1004	1	49.09835630817902	2.306785867107672	H
1005	1	49.09856800047207	2.306532099380311	H
1006	1	49.09878683634216	2.306300063428488	H
1007	1	49.09907704511807	2.306038993923108	H
1008	1	49.099952433766475	2.305291999580415	H
1009	1	49.100190307932415	2.305081680377242	H
1010	1	49.100482886703986	2.304798854149685	H
1011	1	49.10078734518661	2.304458037442235	H
1012	1	49.101068001099	2.304091867467211	H
1013	1	49.10131295703259	2.303693105388029	H
1014	1	49.10155313689957	2.303239987405853	H
1015	1	49.101781403006896	2.302736141883567	H
1016	1	49.10197872071876	2.302181580935156	H
1017	1	49.10217126329586	2.301583534711547	H
1018	1	49.10232099478945	2.301047118536594	H
1019	1	49.10249212752131	2.300481694127369	H
1020	1	49.102658524175254	2.299992367569859	H
1021	1	49.10284634121756	2.299528387918171	H
1022	1	49.10310075615718	2.298999124016956	H
1023	1	49.10339084392037	2.298426343445829	H
1024	1	49.103723733867575	2.297788292845122	H
1025	1	49.10399478919848	2.297237256779659	H
1026	1	49.104180226199716	2.296805869213364	H
1027	1	49.1043181034098	2.296450619117983	H
1028	1	49.10446070903003	2.296015637627257	H
1029	1	49.10458902760799	2.295551675648676	H
1030	1	49.10468403349901	2.29509136199417	H
1031	1	49.10476950668344	2.294591193483939	H
1032	1	49.10485730260553	2.293946063870055	H
1033	1	49.10503764231947	2.292655796160775	H
1034	1	49.105132602862675	2.29210487482149	H
1035	1	49.105265621811796	2.291535796595177	H
1036	1	49.10542006537376	2.29099931184523	H
1037	1	49.10561619793108	2.29046751074561	H
1038	1	49.10577897684877	2.290089364589656	H
1039	1	49.10604050369584	2.28960350243145	H
1040	1	49.10627827208031	2.289204635662977	H
1041	1	49.10652558420741	2.28887461105024	H
1042	1	49.10673961382564	2.28860984965019	H
1043	1	49.10701549457852	2.288323277790876	H
1044	1	49.10733182575665	2.288043913947889	H
1045	1	49.10768623752462	2.287789876320267	H
1046	1	49.10800499012547	2.287608354024447	H
1047	1	49.10835706199826	2.287448539171529	H
1048	1	49.10868298502577	2.28734311246677	H
1049	1	49.1090208220192	2.287281163547714	H
1050	1	49.10933726275081	2.28725910135174	H
1051	1	49.10966798917168	2.287258769653331	H
1052	1	49.110020147094545	2.287298282229797	H
1053	1	49.112278279814085	2.287651213665813	H
1054	1	49.113487052655216	2.28782761206601	H
1055	1	49.11406195062203	2.287915343526005	H
1056	1	49.06115389990573	2.131538271631698	H
1057	1	49.06189671529286	2.132278407878558	H
1058	1	49.06227800072882	2.132609946293322	H
1059	1	49.06245431513459	2.132746809746462	H
1060	1	49.06263776065679	2.132880023166548	H
1061	1	49.06287603398252	2.133070945750251	H
1062	1	49.06368138304524	2.133708530825932	H
1063	1	49.06398635854633	2.133946259884829	H
1064	1	49.064205557402374	2.134115546099559	H
1065	1	49.064610598462984	2.134428911716053	H
1066	1	49.065018113902745	2.13479658586036	H
1067	1	49.0653506127937	2.1350978641201	H
1068	1	49.06568538799745	2.13539857733161	H
1069	1	49.066100171829426	2.135842281765689	H
1070	1	49.06663187582746	2.136477439580163	H
1071	1	49.0667797227487	2.136665138389195	H
1072	1	49.066987197284284	2.136935885407915	H
1073	1	49.06714219973948	2.13713442397544	H
1074	1	49.067251907182246	2.137282447389923	H
1075	1	49.067414079483875	2.137499064429621	H
1076	1	49.06762158920197	2.13779154393316	H
1077	1	49.06786490836876	2.138152685966862	H
1078	1	49.06810354828709	2.13856092738341	H
1079	1	49.06833511255915	2.139005410894167	H
1080	1	49.0685667735158	2.139507839109402	H
1081	1	49.06882725699766	2.140169494514747	H
1082	1	49.06905112716527	2.140798364833166	H
1083	1	49.06925822682775	2.141481883794476	H
1084	1	49.06931413457833	2.141696932779958	H
1085	1	49.0893070951686	2.200978026879316	H
1086	1	49.08883668517191	2.200858886040124	H
1087	1	49.088521571643504	2.200817247554296	H
1088	1	49.08817832207821	2.200820929914095	H
1089	1	49.08786990978788	2.200853268621623	H
1090	1	49.08760380743096	2.200922459442305	H
1091	1	49.08738446938142	2.200994258518992	H
1092	1	49.08713369662393	2.201099004649961	H
1093	1	49.08700068336687	2.201166459457293	H
1094	1	49.086765221866116	2.201291697610338	H
1095	1	49.086394112538336	2.201537793117673	H
1096	1	49.086231504621104	2.201673782621026	H
1097	1	49.08601050062364	2.201857852021465	H
1098	1	49.08577426621447	2.202091248430845	H
1099	1	49.085424934803186	2.20250567587162	H
1100	1	49.08522292862112	2.202788262577687	H
1101	1	49.084972514604054	2.203202412396381	H
1102	1	49.08468807781572	2.203746714512315	H
1103	1	49.08461899888011	2.203889287125589	H
1104	1	49.08446289132992	2.204205967789652	H
1105	1	49.084200922140944	2.204741984239536	H
1106	1	49.084027765766095	2.20509293213278	H
1107	1	49.083687643352654	2.205705814622024	H
1108	1	49.083561076525044	2.205907404134456	H
1109	1	49.08336532543702	2.206162568612107	H
1110	1	49.083202777638185	2.206356035657136	H
1111	1	49.08298359747467	2.206570185460174	H
1112	1	49.08273295467445	2.20679400128443	H
1113	1	49.08244811203725	2.206994628678088	H
1114	1	49.08210929739775	2.2071817069896	H
1115	1	49.08175603135968	2.207312689761099	H
1116	1	49.0814080910096	2.207382050865224	H
1117	1	49.081043012196254	2.207404910227873	H
1118	1	49.08071654282933	2.207375646480393	H
1119	1	49.08043951698909	2.207331194501544	H
1120	1	49.08012643441625	2.207211544546549	H
1121	1	49.079833998167636	2.207058986093821	H
1122	1	49.07941553231442	2.206790397969286	H
1123	1	49.07896099832436	2.206437036530972	H
1124	1	49.07834263556249	2.20594311432761	H
1125	1	49.077699041897986	2.205446725524735	H
1126	1	48.99609884165444	2.259655619057619	H
1127	1	48.99575091806644	2.25993603850402	H
1128	1	48.99497347158373	2.260575460322759	H
1129	1	48.99338618248752	2.261835158362254	H
1130	1	48.992981708024594	2.262140515774405	H
1131	1	48.992537646171314	2.262417229385822	H
1132	1	48.99231200907587	2.262541924089943	H
1133	1	48.992029732082266	2.262689934468369	H
1134	1	48.99152698051063	2.262884447316756	H
1135	1	48.99075665596958	2.263150986764796	H
1136	1	48.990313582981926	2.263285353999832	H
1137	1	49.02320637714158	2.362222981011115	H
1138	1	49.02329904855618	2.362062785664123	H
1139	1	49.027526195662524	2.354325519588647	H
1140	1	49.02890180946119	2.35180402234732	H
1141	1	49.029289734618175	2.351080465120606	H
1142	1	49.029620539555275	2.350447341166052	H
1143	1	49.02984901078679	2.349973391976561	H
1144	1	49.03007272742114	2.349452396514655	H
1145	1	49.03026312643026	2.348963955802607	H
1146	1	49.03046305034606	2.348392289277998	H
1147	1	49.03062727575584	2.347867649231807	H
1148	1	49.030767705368376	2.347357476394043	H
1149	1	49.03088671325518	2.346894336240289	H
1150	1	49.03100810817639	2.346333493604798	H
1151	1	49.03113426064635	2.345736464135617	H
1152	1	49.03157458253234	2.343619700272693	H
1153	1	49.03282869156594	2.337526101484952	H
1154	1	49.0329720458511	2.336829689836827	H
1155	1	49.068530234291394	2.327669570460789	H
1156	1	49.068980938537756	2.328714085613412	H
1157	1	49.07034789499526	2.331555889767361	H
1158	1	49.07108456907652	2.333152513976816	H
1159	1	49.07143057697778	2.333887987614685	H
1160	1	49.07208967973184	2.335303955010883	H
1161	1	49.07337214570485	2.338052702632552	H
1162	1	49.07459268613591	2.340682072555365	H
1163	1	49.07580127158014	2.343282596530885	H
1164	1	49.07596029443102	2.343619818528195	H
1165	1	49.076599590643944	2.344972356117883	H
1166	1	49.078365434096554	2.348765940056677	H
1167	1	49.07854884451899	2.349157498836323	H
1168	1	49.07881227175083	2.34971335369105	H
1169	1	49.079050854052774	2.350143102493799	H
1170	1	49.079272053161276	2.350513636267807	H
1171	1	49.11478396916487	2.210019869292197	H
1172	1	49.11443309306666	2.209905287355804	H
1173	1	49.11373129171809	2.209571462191194	H
1174	1	49.11258850511631	2.208931932224397	H
1175	1	49.11219172910518	2.208754877303718	H
1176	1	49.112050472322736	2.208690859330902	H
1177	1	49.11147291892717	2.20849372942117	H
1178	1	49.11080189886007	2.208347530096024	H
1179	1	49.11040705766677	2.20829376362407	H
1180	1	49.10984586458486	2.208251389250461	H
1181	1	49.10976942629709	2.208251588433557	H
1182	1	49.109691186981	2.208249052626378	H
1183	1	49.108830527587024	2.208199239455729	H
1184	1	49.10851936093544	2.208182242078469	H
1185	1	49.10739263345414	2.208098938314572	H
1186	1	49.106288562901256	2.208043830023013	H
1187	1	49.10512499303656	2.207974382447253	H
1188	1	49.10454678082516	2.207943275419631	H
1189	1	49.104256462990946	2.207907792382326	H
1190	1	49.103406837003824	2.207725193781185	H
1191	1	49.10296412397806	2.207585024884563	H
1192	1	49.102573427406874	2.20743210953579	H
1193	1	49.101745288893234	2.207037411877319	H
1194	1	49.100741504990275	2.206545329911213	H
1195	1	49.099816947406154	2.206082236900937	H
1196	1	49.09898847201915	2.20567135075664	H
1197	1	49.098105262363525	2.205253377454526	H
1198	1	49.097174410575256	2.204788443360865	H
1199	1	49.096584557518305	2.204526779703096	H
1200	1	49.09614905554652	2.204306099611186	H
1201	1	49.09494612583218	2.203721931498399	H
1202	1	49.09433189921045	2.20341199452994	H
1203	1	49.09378670608103	2.203130863229058	H
1204	1	49.09275146868101	2.202641884285912	H
1205	1	49.092360967454226	2.202456717071125	H
1206	1	49.09212971745503	2.2023395836078	H
1207	1	49.09107345127054	2.201823484236059	H
1208	1	49.035311307600814	2.21024652105706	H
1209	1	49.03428772017391	2.211234958996771	H
1210	1	49.03358255346809	2.211934269416814	H
1211	1	49.03346127825938	2.212050828308599	H
1212	1	49.033178315586476	2.212334650991095	H
1213	1	49.032257522707106	2.213225941394156	H
1214	1	49.031926926232174	2.213538589551505	H
1215	1	49.03145978251418	2.213985600077804	H
1216	1	49.031319638347334	2.214118607509665	H
1217	1	49.031135493991904	2.214311899127951	H
1218	1	49.03073483274252	2.214701291296587	H
1219	1	49.030227270957894	2.215198981152886	H
1220	1	49.02897315951108	2.216408251732713	H
1221	1	49.02782506651105	2.217537890315236	H
1222	1	49.02748457801413	2.217861445474715	H
1223	1	49.02723125619487	2.218125983816122	H
1224	1	49.026971678995956	2.218428825015656	H
1225	1	49.02670137274627	2.218793227077343	H
1226	1	49.02645985950606	2.219173966359555	H
1227	1	49.02624171696942	2.219546440380734	H
1228	1	49.02597339993802	2.220100905316275	H
1229	1	49.02515686385341	2.221887363440193	H
1230	1	49.0249607929935	2.22232269268405	H
1231	1	49.1551273595977	2.324827510226672	H
1232	1	49.155101947296686	2.32446879887106	H
1233	1	49.15485600697372	2.320926077161986	H
1234	1	49.154749667988916	2.319390543853856	H
1235	1	49.154665845553026	2.318184057870791	H
1236	1	49.15443323655284	2.314833337706902	H
1237	1	49.15432862032459	2.313322508232997	H
1238	1	49.15405887318153	2.30943852590209	H
1239	1	49.153947875009095	2.307861912866378	H
1240	1	49.15372131013969	2.304689518045863	H
1241	1	49.15365178864376	2.303714773273508	H
1242	1	49.1535822116161	2.302583735815965	H
1243	1	49.1534846660042	2.301192231585941	H
1244	1	49.15344582198571	2.300635629770555	H
1245	1	49.15325156940845	2.297855381477818	H
1246	1	49.153122324955035	2.295988185549178	H
1247	1	49.15307807565451	2.295469985152017	H
1248	1	49.152999598311396	2.294806489987808	H
1249	1	49.15296712305688	2.294529577144989	H
1250	1	49.152799499970264	2.293564544953707	H
1251	1	49.15264726146254	2.292875072096585	H
1252	1	49.152502251833305	2.292282938359708	H
1253	1	49.15241940269456	2.291985510443952	H
1254	1	49.15236807398788	2.291804588700457	H
1255	1	49.152162782450425	2.29114945175872	H
1256	1	49.151884572524274	2.290313421592659	H
